plate	cycle	well	tile	channel
1	1	A2	55	561_nm_Ex_-_1
1	1	A2	55	561_nm_Ex_-_2
1	1	A2	55	638_nm_Ex_-_1
1	1	A2	55	638_nm_Ex_-_2
1	1	A2	56	405_nm_Ex
1	1	A2	56	561_nm_Ex_-_1
1	1	A2	56	561_nm_Ex_-_2
1	1	A2	56	638_nm_Ex_-_1
1	1	A2	56	638_nm_Ex_-_2
1	1	A2	57	405_nm_Ex
1	1	A2	57	561_nm_Ex_-_1
1	1	A2	57	561_nm_Ex_-_2
1	1	A2	57	638_nm_Ex_-_1
1	1	A2	57	638_nm_Ex_-_2
1	1	A2	58	405_nm_Ex
1	1	A2	58	561_nm_Ex_-_1
1	1	A2	58	561_nm_Ex_-_2
1	1	A2	58	638_nm_Ex_-_1
1	1	A2	58	638_nm_Ex_-_2
1	1	A2	59	405_nm_Ex
1	1	A2	59	561_nm_Ex_-_1
1	1	A2	59	561_nm_Ex_-_2
1	1	A2	59	638_nm_Ex_-_1
1	1	A2	59	638_nm_Ex_-_2
1	1	A2	60	405_nm_Ex
1	1	A2	60	561_nm_Ex_-_1
1	1	A2	60	561_nm_Ex_-_2
1	1	A2	60	638_nm_Ex_-_1
1	1	A2	60	638_nm_Ex_-_2
1	1	A2	61	405_nm_Ex
1	1	A2	61	561_nm_Ex_-_1
1	1	A2	61	561_nm_Ex_-_2
1	1	A2	61	638_nm_Ex_-_1
1	1	A2	61	638_nm_Ex_-_2
1	1	A2	62	405_nm_Ex
1	1	A2	62	561_nm_Ex_-_1
1	1	A2	62	561_nm_Ex_-_2
1	1	A2	62	638_nm_Ex_-_1
1	1	A2	62	638_nm_Ex_-_2
1	1	A2	63	405_nm_Ex
1	1	A2	63	561_nm_Ex_-_1
1	1	A2	63	561_nm_Ex_-_2
1	1	A2	63	638_nm_Ex_-_1
1	1	A2	63	638_nm_Ex_-_2
1	1	A2	64	405_nm_Ex
1	1	A2	64	561_nm_Ex_-_1
1	1	A2	64	561_nm_Ex_-_2
1	1	A2	64	638_nm_Ex_-_1
1	1	A2	64	638_nm_Ex_-_2
1	1	A2	65	405_nm_Ex
1	1	A2	65	561_nm_Ex_-_1
1	1	A2	65	561_nm_Ex_-_2
1	1	A2	65	638_nm_Ex_-_1
1	1	A2	65	638_nm_Ex_-_2
1	1	A2	66	405_nm_Ex
1	1	A2	66	561_nm_Ex_-_1
1	1	A2	66	561_nm_Ex_-_2
1	1	A2	66	638_nm_Ex_-_1
1	1	A2	66	638_nm_Ex_-_2
1	1	A2	67	405_nm_Ex
1	1	A2	67	561_nm_Ex_-_1
1	1	A2	67	561_nm_Ex_-_2
1	1	A2	67	638_nm_Ex_-_1
1	1	A2	67	638_nm_Ex_-_2
1	1	A2	68	405_nm_Ex
1	1	A2	68	561_nm_Ex_-_1
1	1	A2	68	561_nm_Ex_-_2
1	1	A2	68	638_nm_Ex_-_1
1	1	A2	68	638_nm_Ex_-_2
1	1	A2	69	405_nm_Ex
1	1	A2	69	561_nm_Ex_-_1
1	1	A2	69	561_nm_Ex_-_2
1	1	A2	69	638_nm_Ex_-_1
1	1	A2	69	638_nm_Ex_-_2
1	1	A2	70	405_nm_Ex
1	1	A2	70	561_nm_Ex_-_1
1	1	A2	70	561_nm_Ex_-_2
1	1	A2	70	638_nm_Ex_-_1
1	1	A2	70	638_nm_Ex_-_2
1	1	A2	71	405_nm_Ex
1	1	A2	71	561_nm_Ex_-_1
1	1	A2	71	561_nm_Ex_-_2
1	1	A2	71	638_nm_Ex_-_1
1	1	A2	71	638_nm_Ex_-_2
1	1	A2	72	405_nm_Ex
1	1	A2	72	561_nm_Ex_-_1
1	1	A2	72	561_nm_Ex_-_2
1	1	A2	72	638_nm_Ex_-_1
1	1	A2	72	638_nm_Ex_-_2
1	1	A2	73	405_nm_Ex
1	1	A2	73	561_nm_Ex_-_1
1	1	A2	73	561_nm_Ex_-_2
1	1	A2	73	638_nm_Ex_-_1
1	1	A2	73	638_nm_Ex_-_2
1	1	A2	74	405_nm_Ex
1	1	A2	74	561_nm_Ex_-_1
1	1	A2	74	561_nm_Ex_-_2
1	1	A2	74	638_nm_Ex_-_1
1	1	A2	74	638_nm_Ex_-_2
1	1	A2	75	405_nm_Ex
1	1	A2	75	561_nm_Ex_-_1
1	1	A2	75	561_nm_Ex_-_2
1	1	A2	75	638_nm_Ex_-_1
1	1	A2	75	638_nm_Ex_-_2
1	1	A3	0	405_nm_Ex
1	1	A3	0	561_nm_Ex_-_1
1	1	A3	0	561_nm_Ex_-_2
1	1	A3	0	638_nm_Ex_-_1
1	1	A3	0	638_nm_Ex_-_2
1	1	A3	1	405_nm_Ex
1	1	A3	1	561_nm_Ex_-_1
1	1	A3	1	561_nm_Ex_-_2
1	1	A3	1	638_nm_Ex_-_1
1	1	A3	1	638_nm_Ex_-_2
1	1	A3	2	405_nm_Ex
1	1	A3	2	561_nm_Ex_-_1
1	1	A3	2	561_nm_Ex_-_2
1	1	A3	2	638_nm_Ex_-_1
1	1	A3	2	638_nm_Ex_-_2
1	1	A3	3	405_nm_Ex
1	1	A3	3	561_nm_Ex_-_1
1	1	A3	3	561_nm_Ex_-_2
1	1	A3	3	638_nm_Ex_-_1
1	1	A3	3	638_nm_Ex_-_2
1	1	A3	4	405_nm_Ex
1	1	A3	4	561_nm_Ex_-_1
1	1	A3	4	561_nm_Ex_-_2
1	1	A3	4	638_nm_Ex_-_1
1	1	A3	4	638_nm_Ex_-_2
1	1	A3	5	405_nm_Ex
1	1	A3	5	561_nm_Ex_-_1
1	1	A3	5	561_nm_Ex_-_2
1	1	A3	5	638_nm_Ex_-_1
1	1	A3	5	638_nm_Ex_-_2
1	1	A3	6	405_nm_Ex
1	1	A3	6	561_nm_Ex_-_1
1	1	A3	6	561_nm_Ex_-_2
1	1	A3	6	638_nm_Ex_-_1
1	1	A3	6	638_nm_Ex_-_2
1	1	A3	7	405_nm_Ex
1	1	A3	7	561_nm_Ex_-_1
1	1	A3	7	561_nm_Ex_-_2
1	1	A3	7	638_nm_Ex_-_1
1	1	A3	7	638_nm_Ex_-_2
1	1	A3	8	405_nm_Ex
1	1	A3	8	561_nm_Ex_-_1
1	1	A3	8	561_nm_Ex_-_2
1	1	A3	8	638_nm_Ex_-_1
1	1	A3	8	638_nm_Ex_-_2
1	1	A3	9	405_nm_Ex
1	1	A3	9	561_nm_Ex_-_1
1	1	A3	9	561_nm_Ex_-_2
1	1	A3	9	638_nm_Ex_-_1
1	1	A3	9	638_nm_Ex_-_2
1	1	A3	10	405_nm_Ex
1	1	A3	10	561_nm_Ex_-_1
1	1	A3	10	561_nm_Ex_-_2
1	1	A3	10	638_nm_Ex_-_1
1	1	A3	10	638_nm_Ex_-_2
1	1	A3	11	405_nm_Ex
1	1	A3	11	561_nm_Ex_-_1
1	1	A3	11	561_nm_Ex_-_2
1	1	A3	11	638_nm_Ex_-_1
1	1	A3	11	638_nm_Ex_-_2
1	1	A3	12	405_nm_Ex
1	1	A3	12	561_nm_Ex_-_1
1	1	A3	12	561_nm_Ex_-_2
1	1	A3	12	638_nm_Ex_-_1
1	1	A3	12	638_nm_Ex_-_2
1	1	A3	13	405_nm_Ex
1	1	A3	13	561_nm_Ex_-_1
1	1	A3	13	561_nm_Ex_-_2
1	1	A3	13	638_nm_Ex_-_1
1	1	A3	13	638_nm_Ex_-_2
1	1	A3	14	405_nm_Ex
1	1	A3	14	561_nm_Ex_-_1
1	1	A3	14	561_nm_Ex_-_2
1	1	A3	14	638_nm_Ex_-_1
1	1	A3	14	638_nm_Ex_-_2
1	1	A3	15	405_nm_Ex
1	1	A3	15	561_nm_Ex_-_1
1	1	A3	15	561_nm_Ex_-_2
1	1	A3	15	638_nm_Ex_-_1
1	1	A3	15	638_nm_Ex_-_2
1	1	A3	16	405_nm_Ex
1	1	A3	16	561_nm_Ex_-_1
1	1	A3	16	561_nm_Ex_-_2
1	1	A3	16	638_nm_Ex_-_1
1	1	A3	16	638_nm_Ex_-_2
1	1	A3	17	405_nm_Ex
1	1	A3	17	561_nm_Ex_-_1
1	1	A3	17	561_nm_Ex_-_2
1	1	A3	17	638_nm_Ex_-_1
1	1	A3	17	638_nm_Ex_-_2
1	1	A3	18	405_nm_Ex
1	1	A3	18	561_nm_Ex_-_1
1	1	A3	18	561_nm_Ex_-_2
1	1	A3	18	638_nm_Ex_-_1
1	1	A3	18	638_nm_Ex_-_2
1	1	A3	19	405_nm_Ex
1	1	A3	19	561_nm_Ex_-_1
1	1	A3	19	561_nm_Ex_-_2
1	1	A3	19	638_nm_Ex_-_1
1	1	A3	19	638_nm_Ex_-_2
1	1	A3	20	405_nm_Ex
1	1	A3	20	561_nm_Ex_-_1
1	1	A3	20	561_nm_Ex_-_2
1	1	A3	20	638_nm_Ex_-_1
1	1	A3	20	638_nm_Ex_-_2
1	1	A3	21	405_nm_Ex
1	1	A3	21	561_nm_Ex_-_1
1	1	A3	21	561_nm_Ex_-_2
1	1	A3	21	638_nm_Ex_-_1
1	1	A3	21	638_nm_Ex_-_2
1	1	A3	22	405_nm_Ex
1	1	A3	22	561_nm_Ex_-_1
1	1	A3	22	561_nm_Ex_-_2
1	1	A3	22	638_nm_Ex_-_1
1	1	A3	22	638_nm_Ex_-_2
1	1	A3	23	405_nm_Ex
1	1	A3	23	561_nm_Ex_-_1
1	1	A3	23	561_nm_Ex_-_2
1	1	A3	23	638_nm_Ex_-_1
1	1	A3	23	638_nm_Ex_-_2
1	1	A3	24	405_nm_Ex
1	1	A3	24	561_nm_Ex_-_1
1	1	A3	24	561_nm_Ex_-_2
1	1	A3	24	638_nm_Ex_-_1
1	1	A3	24	638_nm_Ex_-_2
1	1	A3	25	405_nm_Ex
1	1	A3	25	561_nm_Ex_-_1
1	1	A3	25	561_nm_Ex_-_2
1	1	A3	25	638_nm_Ex_-_1
1	1	A3	25	638_nm_Ex_-_2
1	1	A3	26	405_nm_Ex
1	1	A3	26	561_nm_Ex_-_1
1	1	A3	26	561_nm_Ex_-_2
1	1	A3	26	638_nm_Ex_-_1
1	1	A3	26	638_nm_Ex_-_2
1	1	A3	27	405_nm_Ex
1	1	A3	27	561_nm_Ex_-_1
1	1	A3	27	561_nm_Ex_-_2
1	1	A3	27	638_nm_Ex_-_1
1	1	A3	27	638_nm_Ex_-_2
1	1	A3	28	405_nm_Ex
1	1	A3	28	561_nm_Ex_-_1
1	1	A3	28	561_nm_Ex_-_2
1	1	A3	28	638_nm_Ex_-_1
1	1	A3	28	638_nm_Ex_-_2
1	1	A3	29	405_nm_Ex
1	1	A3	29	561_nm_Ex_-_1
1	1	A3	29	561_nm_Ex_-_2
1	1	A3	29	638_nm_Ex_-_1
1	1	A3	29	638_nm_Ex_-_2
1	1	A3	30	405_nm_Ex
1	1	A3	30	561_nm_Ex_-_1
1	1	A3	30	561_nm_Ex_-_2
1	1	A3	30	638_nm_Ex_-_1
1	1	A3	30	638_nm_Ex_-_2
1	1	A3	31	405_nm_Ex
1	1	A3	31	561_nm_Ex_-_1
1	1	A3	31	561_nm_Ex_-_2
1	1	A3	31	638_nm_Ex_-_1
1	1	A3	31	638_nm_Ex_-_2
1	1	A3	32	405_nm_Ex
1	1	A3	32	561_nm_Ex_-_1
1	1	A3	32	561_nm_Ex_-_2
1	1	A3	32	638_nm_Ex_-_1
1	1	A3	32	638_nm_Ex_-_2
1	1	A3	33	405_nm_Ex
1	1	A3	33	561_nm_Ex_-_1
1	1	A3	33	561_nm_Ex_-_2
1	1	A3	33	638_nm_Ex_-_1
1	1	A3	33	638_nm_Ex_-_2
1	1	A3	34	405_nm_Ex
1	1	A3	34	561_nm_Ex_-_1
1	1	A3	34	561_nm_Ex_-_2
1	1	A3	34	638_nm_Ex_-_1
1	1	A3	34	638_nm_Ex_-_2
1	1	A3	35	405_nm_Ex
1	1	A3	35	561_nm_Ex_-_1
1	1	A3	35	561_nm_Ex_-_2
1	1	A3	35	638_nm_Ex_-_1
1	1	A3	35	638_nm_Ex_-_2
1	1	A3	36	405_nm_Ex
1	1	A3	36	561_nm_Ex_-_1
1	1	A3	36	561_nm_Ex_-_2
1	1	A3	36	638_nm_Ex_-_1
1	1	A3	36	638_nm_Ex_-_2
1	1	A3	37	405_nm_Ex
1	1	A3	37	561_nm_Ex_-_1
1	1	A3	37	561_nm_Ex_-_2
1	1	A3	37	638_nm_Ex_-_1
1	1	A3	37	638_nm_Ex_-_2
1	1	A3	38	405_nm_Ex
1	1	A3	38	561_nm_Ex_-_1
1	1	A3	38	561_nm_Ex_-_2
1	1	A3	38	638_nm_Ex_-_1
1	1	A3	38	638_nm_Ex_-_2
1	1	A3	39	405_nm_Ex
1	1	A3	39	561_nm_Ex_-_1
1	1	A3	39	561_nm_Ex_-_2
1	1	A3	39	638_nm_Ex_-_1
1	1	A3	39	638_nm_Ex_-_2
1	1	A3	40	405_nm_Ex
1	1	A3	40	561_nm_Ex_-_1
1	1	A3	40	561_nm_Ex_-_2
1	1	A3	40	638_nm_Ex_-_1
1	1	A3	40	638_nm_Ex_-_2
1	1	A3	41	405_nm_Ex
1	1	A3	41	561_nm_Ex_-_1
1	1	A3	41	561_nm_Ex_-_2
1	1	A3	41	638_nm_Ex_-_1
1	1	A3	41	638_nm_Ex_-_2
1	1	A3	42	405_nm_Ex
1	1	A3	42	561_nm_Ex_-_1
1	1	A3	42	561_nm_Ex_-_2
1	1	A3	42	638_nm_Ex_-_1
1	1	A3	42	638_nm_Ex_-_2
1	1	A3	43	405_nm_Ex
1	1	A3	43	561_nm_Ex_-_1
1	1	A3	43	561_nm_Ex_-_2
1	1	A3	43	638_nm_Ex_-_1
1	1	A3	43	638_nm_Ex_-_2
1	1	A3	44	405_nm_Ex
1	1	A3	44	561_nm_Ex_-_1
1	1	A3	44	561_nm_Ex_-_2
1	1	A3	44	638_nm_Ex_-_1
1	1	A3	44	638_nm_Ex_-_2
1	1	A3	45	405_nm_Ex
1	1	A3	45	561_nm_Ex_-_1
1	1	A3	45	561_nm_Ex_-_2
1	1	A3	45	638_nm_Ex_-_1
1	1	A3	45	638_nm_Ex_-_2
1	1	A3	46	405_nm_Ex
1	1	A3	46	561_nm_Ex_-_1
1	1	A3	46	561_nm_Ex_-_2
1	1	A3	46	638_nm_Ex_-_1
1	1	A3	46	638_nm_Ex_-_2
1	1	A3	47	405_nm_Ex
1	1	A3	47	561_nm_Ex_-_1
1	1	A3	47	561_nm_Ex_-_2
1	1	A3	47	638_nm_Ex_-_1
1	1	A3	47	638_nm_Ex_-_2
1	1	A3	48	405_nm_Ex
1	1	A3	48	561_nm_Ex_-_1
1	1	A3	48	561_nm_Ex_-_2
1	1	A3	48	638_nm_Ex_-_1
1	1	A3	48	638_nm_Ex_-_2
1	1	A3	49	405_nm_Ex
1	1	A3	49	561_nm_Ex_-_1
1	1	A3	49	561_nm_Ex_-_2
1	1	A3	49	638_nm_Ex_-_1
1	1	A3	49	638_nm_Ex_-_2
1	1	A3	50	405_nm_Ex
1	1	A3	50	561_nm_Ex_-_1
1	1	A3	50	561_nm_Ex_-_2
1	1	A3	50	638_nm_Ex_-_1
1	1	A3	50	638_nm_Ex_-_2
1	1	A3	51	405_nm_Ex
1	1	A3	51	561_nm_Ex_-_1
1	1	A3	51	561_nm_Ex_-_2
1	1	A3	51	638_nm_Ex_-_1
1	1	A3	51	638_nm_Ex_-_2
1	1	A3	52	405_nm_Ex
1	1	A3	52	561_nm_Ex_-_1
1	1	A3	52	561_nm_Ex_-_2
1	1	A3	52	638_nm_Ex_-_1
1	1	A3	52	638_nm_Ex_-_2
1	1	A3	53	405_nm_Ex
1	1	A3	53	561_nm_Ex_-_1
1	1	A3	53	561_nm_Ex_-_2
1	1	A3	53	638_nm_Ex_-_1
1	1	A3	53	638_nm_Ex_-_2
1	1	A3	54	405_nm_Ex
1	1	A3	54	561_nm_Ex_-_1
1	1	A3	54	561_nm_Ex_-_2
1	1	A3	54	638_nm_Ex_-_1
1	1	A3	54	638_nm_Ex_-_2
1	1	A3	55	405_nm_Ex
1	1	A3	55	561_nm_Ex_-_1
1	1	A3	55	561_nm_Ex_-_2
1	1	A3	55	638_nm_Ex_-_1
1	1	A3	55	638_nm_Ex_-_2
1	1	A3	56	405_nm_Ex
1	1	A3	56	561_nm_Ex_-_1
1	1	A3	56	561_nm_Ex_-_2
1	1	A3	56	638_nm_Ex_-_1
1	1	A3	56	638_nm_Ex_-_2
1	1	A3	57	405_nm_Ex
1	1	A3	57	561_nm_Ex_-_1
1	1	A3	57	561_nm_Ex_-_2
1	1	A3	57	638_nm_Ex_-_1
1	1	A3	57	638_nm_Ex_-_2
1	1	A3	58	405_nm_Ex
1	1	A3	58	561_nm_Ex_-_1
1	1	A3	58	561_nm_Ex_-_2
1	1	A3	58	638_nm_Ex_-_1
1	1	A3	58	638_nm_Ex_-_2
1	1	A3	59	405_nm_Ex
1	1	A3	59	561_nm_Ex_-_1
1	1	A3	59	561_nm_Ex_-_2
1	1	A3	59	638_nm_Ex_-_1
1	1	A3	59	638_nm_Ex_-_2
1	1	A3	60	405_nm_Ex
1	1	A3	60	561_nm_Ex_-_1
1	1	A3	60	561_nm_Ex_-_2
1	1	A3	60	638_nm_Ex_-_1
1	1	A3	60	638_nm_Ex_-_2
1	1	A3	61	405_nm_Ex
1	1	A3	61	561_nm_Ex_-_1
1	1	A3	61	561_nm_Ex_-_2
1	1	A3	61	638_nm_Ex_-_1
1	1	A3	61	638_nm_Ex_-_2
1	1	A3	62	405_nm_Ex
1	1	A3	62	561_nm_Ex_-_1
1	1	A3	62	561_nm_Ex_-_2
1	1	A3	62	638_nm_Ex_-_1
1	1	A3	62	638_nm_Ex_-_2
1	1	A3	63	405_nm_Ex
1	1	A3	63	561_nm_Ex_-_1
1	1	A3	63	561_nm_Ex_-_2
1	1	A3	63	638_nm_Ex_-_1
1	1	A3	63	638_nm_Ex_-_2
1	1	A3	64	405_nm_Ex
1	1	A3	64	561_nm_Ex_-_1
1	1	A3	64	561_nm_Ex_-_2
1	1	A3	64	638_nm_Ex_-_1
1	1	A3	64	638_nm_Ex_-_2
1	1	A3	65	405_nm_Ex
1	1	A3	65	561_nm_Ex_-_1
1	1	A3	65	561_nm_Ex_-_2
1	1	A3	65	638_nm_Ex_-_1
1	1	A3	65	638_nm_Ex_-_2
1	1	A3	66	405_nm_Ex
1	1	A3	66	561_nm_Ex_-_1
1	1	A3	66	561_nm_Ex_-_2
1	1	A3	66	638_nm_Ex_-_1
1	1	A3	66	638_nm_Ex_-_2
1	1	A3	67	405_nm_Ex
1	1	A3	67	561_nm_Ex_-_1
1	1	A3	67	561_nm_Ex_-_2
1	1	A3	67	638_nm_Ex_-_1
1	1	A3	67	638_nm_Ex_-_2
1	1	A3	68	405_nm_Ex
1	1	A3	68	561_nm_Ex_-_1
1	1	A3	68	561_nm_Ex_-_2
1	1	A3	68	638_nm_Ex_-_1
1	1	A3	68	638_nm_Ex_-_2
1	1	A3	69	405_nm_Ex
1	1	A3	69	561_nm_Ex_-_1
1	1	A3	69	561_nm_Ex_-_2
1	1	A3	69	638_nm_Ex_-_1
1	1	A3	69	638_nm_Ex_-_2
1	1	A3	70	405_nm_Ex
1	1	A3	70	561_nm_Ex_-_1
1	1	A3	70	561_nm_Ex_-_2
1	1	A3	70	638_nm_Ex_-_1
1	1	A3	70	638_nm_Ex_-_2
1	1	A3	71	405_nm_Ex
1	1	A3	71	561_nm_Ex_-_1
1	1	A3	71	561_nm_Ex_-_2
1	1	A3	71	638_nm_Ex_-_1
1	1	A3	71	638_nm_Ex_-_2
1	1	A3	72	405_nm_Ex
1	1	A3	72	561_nm_Ex_-_1
1	1	A3	72	561_nm_Ex_-_2
1	1	A3	72	638_nm_Ex_-_1
1	1	A3	72	638_nm_Ex_-_2
1	1	A3	73	405_nm_Ex
1	1	A3	73	561_nm_Ex_-_1
1	1	A3	73	561_nm_Ex_-_2
1	1	A3	73	638_nm_Ex_-_1
1	1	A3	73	638_nm_Ex_-_2
1	1	A3	74	405_nm_Ex
1	1	A3	74	561_nm_Ex_-_1
1	1	A3	74	561_nm_Ex_-_2
1	1	A3	74	638_nm_Ex_-_1
1	1	A3	74	638_nm_Ex_-_2
1	1	A3	75	405_nm_Ex
1	1	A3	75	561_nm_Ex_-_1
1	1	A3	75	561_nm_Ex_-_2
1	1	A3	75	638_nm_Ex_-_1
1	1	A3	75	638_nm_Ex_-_2
1	1	B1	0	405_nm_Ex
1	1	B1	0	561_nm_Ex_-_1
1	1	B1	0	561_nm_Ex_-_2
1	1	B1	0	638_nm_Ex_-_1
1	1	B1	0	638_nm_Ex_-_2
1	1	B1	1	405_nm_Ex
1	1	B1	1	561_nm_Ex_-_1
1	1	B1	1	561_nm_Ex_-_2
1	1	B1	1	638_nm_Ex_-_1
1	1	B1	1	638_nm_Ex_-_2
1	1	B1	2	405_nm_Ex
1	1	B1	2	561_nm_Ex_-_1
1	1	B1	2	561_nm_Ex_-_2
1	1	B1	2	638_nm_Ex_-_1
1	1	B1	2	638_nm_Ex_-_2
1	1	B1	3	405_nm_Ex
1	1	B1	3	561_nm_Ex_-_1
1	1	B1	3	561_nm_Ex_-_2
1	1	B1	3	638_nm_Ex_-_1
1	1	B1	3	638_nm_Ex_-_2
1	1	B1	4	405_nm_Ex
1	1	B1	4	561_nm_Ex_-_1
1	1	B1	4	561_nm_Ex_-_2
1	1	B1	4	638_nm_Ex_-_1
1	1	B1	4	638_nm_Ex_-_2
1	1	B1	5	405_nm_Ex
1	1	B1	5	561_nm_Ex_-_1
1	1	B1	5	561_nm_Ex_-_2
1	1	B1	5	638_nm_Ex_-_1
1	1	B1	5	638_nm_Ex_-_2
1	1	B1	6	405_nm_Ex
1	1	B1	6	561_nm_Ex_-_1
1	1	B1	6	561_nm_Ex_-_2
1	1	B1	6	638_nm_Ex_-_1
1	1	B1	6	638_nm_Ex_-_2
1	1	B1	7	405_nm_Ex
1	1	B1	7	561_nm_Ex_-_1
1	1	B1	7	561_nm_Ex_-_2
1	1	B1	7	638_nm_Ex_-_1
1	1	B1	7	638_nm_Ex_-_2
1	1	B1	8	405_nm_Ex
1	1	B1	8	561_nm_Ex_-_1
1	1	B1	8	561_nm_Ex_-_2
1	1	B1	8	638_nm_Ex_-_1
1	1	B1	8	638_nm_Ex_-_2
1	1	B1	9	405_nm_Ex
1	1	B1	9	561_nm_Ex_-_1
1	1	B1	9	561_nm_Ex_-_2
1	1	B1	9	638_nm_Ex_-_1
1	1	B1	9	638_nm_Ex_-_2
1	1	B1	10	405_nm_Ex
1	1	B1	10	561_nm_Ex_-_1
1	1	B1	10	561_nm_Ex_-_2
1	1	B1	10	638_nm_Ex_-_1
1	1	B1	10	638_nm_Ex_-_2
1	1	B1	11	405_nm_Ex
1	1	B1	11	561_nm_Ex_-_1
1	1	B1	11	561_nm_Ex_-_2
1	1	B1	11	638_nm_Ex_-_1
1	1	B1	11	638_nm_Ex_-_2
1	1	B1	12	405_nm_Ex
1	1	B1	12	561_nm_Ex_-_1
1	1	B1	12	561_nm_Ex_-_2
1	1	B1	12	638_nm_Ex_-_1
1	1	B1	12	638_nm_Ex_-_2
1	1	B1	13	405_nm_Ex
1	1	B1	13	561_nm_Ex_-_1
1	1	B1	13	561_nm_Ex_-_2
1	1	B1	13	638_nm_Ex_-_1
1	1	B1	13	638_nm_Ex_-_2
1	1	B1	14	405_nm_Ex
1	1	B1	14	561_nm_Ex_-_1
1	1	B1	14	561_nm_Ex_-_2
1	1	B1	14	638_nm_Ex_-_1
1	1	B1	14	638_nm_Ex_-_2
1	1	B1	15	405_nm_Ex
1	1	B1	15	561_nm_Ex_-_1
1	1	B1	15	561_nm_Ex_-_2
1	1	B1	15	638_nm_Ex_-_1
1	1	B1	15	638_nm_Ex_-_2
1	1	B1	16	405_nm_Ex
1	1	B1	16	561_nm_Ex_-_1
1	1	B1	16	561_nm_Ex_-_2
1	1	B1	16	638_nm_Ex_-_1
1	1	B1	16	638_nm_Ex_-_2
1	1	B1	17	405_nm_Ex
1	1	B1	17	561_nm_Ex_-_1
1	1	B1	17	561_nm_Ex_-_2
1	1	B1	17	638_nm_Ex_-_1
1	1	B1	17	638_nm_Ex_-_2
1	1	B1	18	405_nm_Ex
1	1	B1	18	561_nm_Ex_-_1
1	1	B1	18	561_nm_Ex_-_2
1	1	B1	18	638_nm_Ex_-_1
1	1	B1	18	638_nm_Ex_-_2
1	1	B1	19	405_nm_Ex
1	1	B1	19	561_nm_Ex_-_1
1	1	B1	19	561_nm_Ex_-_2
1	1	B1	19	638_nm_Ex_-_1
1	1	B1	19	638_nm_Ex_-_2
1	1	B1	20	405_nm_Ex
1	1	B1	20	561_nm_Ex_-_1
1	1	B1	20	561_nm_Ex_-_2
1	1	B1	20	638_nm_Ex_-_1
1	1	B1	20	638_nm_Ex_-_2
1	1	B1	21	405_nm_Ex
1	1	B1	21	561_nm_Ex_-_1
1	1	B1	21	561_nm_Ex_-_2
1	1	B1	21	638_nm_Ex_-_1
1	1	B1	21	638_nm_Ex_-_2
1	1	B1	22	405_nm_Ex
1	1	B1	22	561_nm_Ex_-_1
1	1	B1	22	561_nm_Ex_-_2
1	1	B1	22	638_nm_Ex_-_1
1	1	B1	22	638_nm_Ex_-_2
1	1	B1	23	405_nm_Ex
1	1	B1	23	561_nm_Ex_-_1
1	1	B1	23	561_nm_Ex_-_2
1	1	B1	23	638_nm_Ex_-_1
1	1	B1	23	638_nm_Ex_-_2
1	1	B1	24	405_nm_Ex
1	1	B1	24	561_nm_Ex_-_1
1	1	B1	24	561_nm_Ex_-_2
1	1	B1	24	638_nm_Ex_-_1
1	1	B1	24	638_nm_Ex_-_2
1	1	B1	25	405_nm_Ex
1	1	B1	25	561_nm_Ex_-_1
1	1	B1	25	561_nm_Ex_-_2
1	1	B1	25	638_nm_Ex_-_1
1	1	B1	25	638_nm_Ex_-_2
1	1	B1	26	405_nm_Ex
1	1	B1	26	561_nm_Ex_-_1
1	1	B1	26	561_nm_Ex_-_2
1	1	B1	26	638_nm_Ex_-_1
1	1	B1	26	638_nm_Ex_-_2
1	1	B1	27	405_nm_Ex
1	1	B1	27	561_nm_Ex_-_1
1	1	B1	27	561_nm_Ex_-_2
1	1	B1	27	638_nm_Ex_-_1
1	1	B1	27	638_nm_Ex_-_2
1	1	B1	28	405_nm_Ex
1	1	B1	28	561_nm_Ex_-_1
1	1	B1	28	561_nm_Ex_-_2
1	1	B1	28	638_nm_Ex_-_1
1	1	B1	28	638_nm_Ex_-_2
1	1	B1	29	405_nm_Ex
1	1	B1	29	561_nm_Ex_-_1
1	1	B1	29	561_nm_Ex_-_2
1	1	B1	29	638_nm_Ex_-_1
1	1	B1	29	638_nm_Ex_-_2
1	1	B1	30	405_nm_Ex
1	1	B1	30	561_nm_Ex_-_1
1	1	B1	30	561_nm_Ex_-_2
1	1	B1	30	638_nm_Ex_-_1
1	1	B1	30	638_nm_Ex_-_2
1	1	B1	31	405_nm_Ex
1	1	B1	31	561_nm_Ex_-_1
1	1	B1	31	561_nm_Ex_-_2
1	1	B1	31	638_nm_Ex_-_1
1	1	B1	31	638_nm_Ex_-_2
1	1	B1	32	405_nm_Ex
1	1	B1	32	561_nm_Ex_-_1
1	1	B1	32	561_nm_Ex_-_2
1	1	B1	32	638_nm_Ex_-_1
1	1	B1	32	638_nm_Ex_-_2
1	1	B1	33	405_nm_Ex
1	1	B1	33	561_nm_Ex_-_1
1	1	B1	33	561_nm_Ex_-_2
1	1	B1	33	638_nm_Ex_-_1
1	1	B1	33	638_nm_Ex_-_2
1	1	B1	34	405_nm_Ex
1	1	B1	34	561_nm_Ex_-_1
1	1	B1	34	561_nm_Ex_-_2
1	1	B1	34	638_nm_Ex_-_1
1	1	B1	34	638_nm_Ex_-_2
